x,y,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label
-35.968067,23.977112,0,1,1,2,0,5,6,5,1,1,1,4,4,5,5,the ecology movement
45.28132,11.6603565,0,1,2,1,4,4,4,6,7,0,7,6,12,7,14,comets
-34.95117,-2.302649,0,1,1,2,0,5,5,0,8,9,8,1,1,5,5,labor relations
-61.101025,-14.385513,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,legal argumentation
48.51324,18.264174,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,elk
16.07837,-71.090576,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,showmen
-0.27916583,77.3379,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Lanai
41.3837,27.271244,0,1,2,1,3,4,4,6,7,0,7,5,0,7,7,the foursome
57.507027,14.265065,0,1,2,0,2,2,2,3,5,6,10,3,12,11,14,jockeys
-12.529207,8.073078,0,1,1,1,4,4,4,6,7,4,1,5,0,4,4,existentialism
43.85382,-26.11137,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,mousse
29.354086,19.674929,0,1,2,1,4,4,4,6,7,0,7,5,0,7,14,the narcocorrido
79.80223,15.510989,0,1,2,1,4,4,4,2,0,5,0,3,3,12,12,Irish jigging
-30.87034,82.07341,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Naples
-70.7546,22.634699,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,political invective
-5.7980995,-39.039135,0,1,1,1,4,4,5,0,8,4,8,1,1,13,7,word processors
-73.72451,-43.274796,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,our century
-17.324759,-44.062023,0,1,1,2,4,4,5,0,3,4,1,1,1,4,1,the World Wide Web
20.961636,18.379559,0,1,1,2,0,5,6,5,1,0,1,5,12,5,14,canine expatriate nobility
77.029335,-68.49297,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,classical ballet
-75.2739,27.618055,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,Japanese politics
-32.3307,-60.253838,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,emo
-62.027927,-53.48094,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the age
-1.277971,-8.046878,0,1,1,2,4,4,4,6,7,4,8,1,1,7,7,math
47.049335,39.56643,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,the Knicks
-13.694543,-33.20573,0,1,1,2,4,5,5,0,3,4,8,1,1,1,1,communications
-33.208134,-26.44821,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,its core markets
18.744137,76.749405,0,0,0,3,1,0,0,4,7,8,7,5,0,2,14,the ocean
42.813656,28.398972,0,1,2,1,2,2,4,3,7,0,7,9,12,9,9,this particular Rat Pack
79.21839,-25.714802,0,1,2,1,4,4,4,6,7,0,5,5,0,7,7,the Sesame Street set
-15.8804865,-6.981374,0,1,1,2,0,5,5,0,8,4,1,1,1,5,5,academia
-65.52425,-41.94579,0,1,2,1,3,3,3,1,4,7,4,0,5,10,10,our moment
25.673992,-20.868254,0,1,2,0,2,2,2,3,5,6,10,5,9,7,7,the stick to the groin
-14.006411,-33.961174,0,1,1,1,4,4,5,0,3,4,8,1,1,1,1,communications technologies
1.0760062,36.59028,0,1,1,2,0,5,6,5,1,1,6,4,6,0,13,culinary politics
-21.365034,-8.683755,0,1,1,2,4,5,5,0,8,9,8,1,1,6,6,this highly specialized profession
2.6262853,-12.822698,0,1,1,1,4,4,4,6,3,4,1,5,0,4,7,criticism
-27.215075,-23.355326,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the bus business
-7.681312,-35.706284,0,1,1,2,4,4,5,0,8,9,8,1,1,6,6,IBM
78.52303,-68.72638,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,Ballet Theater
-19.998686,-72.571175,0,1,1,1,3,1,1,2,3,4,1,10,10,4,4,contemporary fiction
7.0430274,-18.325937,0,1,2,1,4,4,4,6,7,0,7,6,12,13,7,word lovers
-8.56469,89.38932,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Phoenix
23.953835,-73.03442,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,the American stage
67.37029,-85.98264,0,1,2,1,4,4,4,6,0,5,0,11,11,12,12,guitar
-20.715496,45.834995,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,places
22.145391,-74.78673,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,new theater groups
-64.06327,-42.57786,0,1,2,1,4,3,4,1,7,0,7,5,5,7,7,its time
-9.534524,21.597034,0,1,1,2,0,5,6,5,1,1,1,4,4,4,4,the MexicanAmerican world
60.27524,-82.45724,0,0,2,1,3,1,1,2,0,5,0,11,11,12,12,West Coast jazz
13.151296,-67.65537,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,acting
-29.07045,80.26453,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Marfa
73.98301,-29.228203,0,1,1,1,4,4,4,6,7,0,5,5,0,7,7,the think tank set
68.948814,59.279594,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,professional basketball coaches
15.805732,6.3491735,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,mayhem
-24.947462,80.615395,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Barcelona
85.10718,36.307476,0,1,2,0,2,2,2,3,5,6,10,9,9,11,11,womens college soccer
-10.53076,19.433287,0,1,1,2,0,5,6,5,1,4,1,5,0,4,4,the white world
85.51868,26.86363,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,Olympic sports
22.603752,-30.173698,0,1,2,1,4,1,1,2,7,3,5,7,7,8,7,haute couture
20.12187,73.624504,0,1,2,1,4,4,4,6,7,0,7,5,0,7,14,the snow
-6.071396,-10.122549,0,1,1,1,3,1,1,2,0,4,1,7,7,4,4,the art form known as living
30.489426,19.582546,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,the cuatro
-38.06872,-30.162615,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the railroad industry
-17.26595,-62.68578,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,Sleepy Hollow
-24.281582,18.600489,0,1,1,2,0,5,6,5,1,1,6,4,12,5,5,the Jerry Springer crowd
85.88023,13.372103,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,mountain biking
66.65995,39.053764,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,great moments in sports history
-70.6562,64.20259,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Jerusalem
23.802904,48.334076,0,1,2,1,4,4,4,6,7,0,7,6,12,7,14,earth ships
21.00279,62.916515,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,ostreiculture
56.011864,2.9130664,0,1,2,0,2,2,2,3,5,6,10,6,9,7,7,pool chemistry
62.111397,-17.611008,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,retro play
89.91763,8.537739,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,this sport of this marathon
3.5900438,13.220111,0,1,1,2,0,5,6,5,8,0,8,6,12,5,5,wives
27.52876,73.64734,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,the field
20.330816,1.3916534,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,Gmen
88.59387,-2.4524264,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,motocross racing in the 1980s
52.480934,-86.693695,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,the outsidermusic world
-12.974711,-64.97949,0,1,1,1,3,4,4,6,7,0,5,5,0,4,4,the Almanac de Gotha set
34.309658,2.2858317,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,the perfectly turned hem
-28.384642,2.7636418,0,1,1,2,0,5,6,5,1,1,8,4,12,5,5,whistleblowers
-37.209442,13.158846,0,1,1,2,0,5,5,0,8,9,8,1,1,5,6,the auditors
-16.782454,39.100277,0,1,1,2,4,4,5,0,8,4,8,5,0,7,7,the seminar room
80.58901,59.374924,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,the Yankee staff
1.6311605,-79.2712,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,rap cinema
-31.280912,-30.950638,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the computer industry
22.922853,-38.321865,0,1,1,1,4,4,5,0,8,3,5,7,7,8,8,the homefurnishings world
-12.263028,-36.81187,0,1,1,1,4,4,5,0,8,4,8,1,1,1,7,programming
0.08941185,59.488968,0,1,1,2,0,5,6,5,1,1,10,4,4,5,5,the USOC
-17.547657,43.83677,0,0,0,3,1,0,0,7,6,2,9,8,0,3,3,the kitchen
19.760859,-10.443755,0,1,2,1,4,4,4,6,7,3,5,7,7,8,8,lighting
71.25443,45.392597,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,college basketball
-20.883545,93.85379,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,southwest Florida
79.8577,-6.991093,0,1,2,1,4,4,4,6,7,0,7,6,12,7,7,solar cars
16.094362,-11.019118,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,love
-79.52885,-34.84382,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,a century ago
44.52448,35.400433,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,the Tonys
8.169506,70.65791,0,0,0,3,1,0,0,7,6,2,9,5,0,3,14,the swamplands
14.445657,-104.05681,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,American invitational art surveys
