label	text	annotated	source	modifier	target
0	What he will say is that the Robert Chambers thats there today is not the Robert Chambers of five years ago and he would like to be released said Brian ODwyer his lawyer		[]	[]	[]
0	What he won the Nobel for is the most trivial thing he ever did one mathematician told her		[]	[]	[]
0	What makes Smiths efforts worthy of Hall of Fame consideration is that one of the youngsters he recruited went by the name of Connie Hawkins at least until they started calling him the Hawk for his soaring drives to the basket during a stellar career in the National Basketball Association		[]	[]	[]
0	What makes the George Bush of 1988 more moderate than Mr Reagan particularly in view of the litany of social issues from prayer in the schools to guns in the home that he recited in his acceptance speech		[]	[]	[]
0	What resulted though seemed a straightup parody of New Wave the Madonna of Desperately Seeking Susan		[]	[]	[]
1	What this agreement tells us is that this Mayor is not the Stonewall Jackson of labor relations said Edward F Ott the political director of Local 1180 of the Communications Workers of America which represents about 10000 city administrative employees	What this agreement tells us is that |this Mayor| is not the *Stonewall Jackson* of /labor relations/ said Edward F Ott the political director of Local 1180 of the Communications Workers of America which represents about 10000 city administrative employees	['Stonewall Jackson']	['labor relations']	['this Mayor']
1	What would Eddie Shore known as the Babe Ruth of hockey have said about this	What would |Eddie Shore| known as the *Babe Ruth* of /hockey/ have said about this	['Babe Ruth']	['hockey']	['Eddie Shore']
0	Whatever arguments there may be about the verisimilitude of Mel Gibsons film The Passion of the Christ one thing is certain this Jesus is a Hollywood hunk who probably bears little resemblance to what the Jesus of history looked like		[]	[]	[]
1	Whatever is new is bad said Nutting who has been called the Martha Stewart of his day	Whatever is new is bad said |Nutting| who has been called the *Martha Stewart* of /his day/	['Martha Stewart']	['his day']	['Nutting']
0	Whatever the bottom line bears the John Hancock of A Bartlett Giamatti		[]	[]	[]
1	Whatever the count Mr Wallace 56 years old still has a chance to become the Pete Rose of legal argumentation	Whatever the count |Mr Wallace| 56 years old still has a chance to become the *Pete Rose* of /legal argumentation/	['Pete Rose']	['legal argumentation']	['Mr Wallace']
0	Whatever the source the result is a work of tremendous vitality the florid vocal solos rolling choruses and bold theatrical strokes unmistakably anticipate the Handel of the later operas and oratorios		[]	[]	[]
1	Whatever their origin it is unlikely the walks came about without the permission if not the involvement of William H Reynolds the Robert Moses of  Long Beach	Whatever their origin it is unlikely the walks came about without the permission if not the involvement of |William H Reynolds| the *Robert Moses* of  /Long Beach/	['Robert Moses']	['Long Beach']	['William H Reynolds']
0	Whats a Bil of Rights		[]	[]	[]
0	Whats a Couple of Hundred Trillion When Youre Talking Derivatives		[]	[]	[]
0	Whats a Plate of Pasta Worth		[]	[]	[]
0	Whats a Pound of Prevention Really Worth		[]	[]	[]
1	Whats more Mr Fryer added the Governor is the Bruce Springsteen of politics	Whats more Mr Fryer added |the Governor| is the *Bruce Springsteen* of /politics/	['Bruce Springsteen']	['politics']	['the Governor']
0	Whats revealed in this book is an Eliot for many years trapped in something very bad month after month of living day to day confronting the task of the moment with the energies of the moment willing off psychic disaster		[]	[]	[]
1	Wheatfields are about as hostile to wildlife as parking lots but standing in the center of this biological desert was a single enormous bull elk who knows why  perhaps a Meriwether Lewis among elk	Wheatfields are about as hostile to wildlife as parking lots but standing in the center of this biological desert was |a single enormous bull elk| who knows why  perhaps a *Meriwether Lewis* among /elk/	['Meriwether Lewis']	['elk']	['a single enormous bull elk']
0	When Alfred Barr found the Picasso for us it fit perfectly he said referring to the legendary director of the Museum of Modern Art		[]	[]	[]
1	When Barnum died in 1891 The Times called Bailey a Caesar among showmen describing him as a little man slender and wiry a perfect bundle of nerves	When Barnum died in 1891 The Times called |Bailey| a *Caesar* among /showmen/ describing him as a little man slender and wiry a perfect bundle of nerves	['Caesar']	['showmen']	['Bailey']
1	When David H Murdock the Californian chairman and chief executive of Castle  Cook Homes and the Dole Food Company the Kubla Khan of Lanai took the island out of pineapples and into upmarket tourism he built a new landscape with imported dirt moistened by water piped down from the wet forested uplands beyond Lanai City	When David H Murdock the Californian chairman and chief executive of Castle  Cook Homes and |the Dole Food Company| the *Kubla Khan* of /Lanai/ took the island out of pineapples and into upmarket tourism he built a new landscape with imported dirt moistened by water piped down from the wet forested uplands beyond Lanai City	['Kubla Khan']	['Lanai']	['the Dole Food Company']
0	When Edwin Stanton murmured Now he belongs to the ages at Lincolns deathbed he could hardly have anticipated how determinedly each age would have a Lincoln of its own		[]	[]	[]
1	When Elisabeth Hasselbeck the Zeppo Marx of the foursome said she donned a bathing suit to take a bath with her baby daughter Ms ODonnell went wideeyed at her prudery and recalled that when she took a more natural bath with her daughter the child asked When do I get my fur	When |Elisabeth Hasselbeck| the *Zeppo Marx* of /the foursome/ said she donned a bathing suit to take a bath with her baby daughter Ms ODonnell went wideeyed at her prudery and recalled that when she took a more natural bath with her daughter the child asked When do I get my fur	['Zeppo Marx']	['the foursome']	['Elisabeth Hasselbeck']
0	When Expanded Arts needed a Lysander for its Midsummer Nights Dream Jennifer Pias the theaters artistic director literally chased Aaron Beall her neighbor from Nada down the street begging him to do it		[]	[]	[]
0	When Farj was brought to the Pontiac for what is called a show up identification as opposed to a lineup he said that he knew none of the suspects the police said		[]	[]	[]
0	When Ferocious Engagement Becomes the Ally of Dreamy		[]	[]	[]
0	When Gordon failed to make the field for the Chase for the Nextel Cup in September Loomis moved temporarily to the team of Jimmie Johnson who is a teammate and a Cup contender		[]	[]	[]
0	When Graig Nettles was the Yankees third baseman with a flashy glove  hes now the tutor for Alex Rodriguez  his selfdeprecating sense of humor extended to his automobile license plate E5 the E for error the 5 for his position number as a third baseman		[]	[]	[]
1	When Hamid Reza Estili  known as the James Bond of Iran  scored the first goal Iranians throughout Teheran were thunderstruck	When |Hamid Reza Estili|  known as the *James Bond* of /Iran/  scored the first goal Iranians throughout Teheran were thunderstruck	['James Bond']	['Iran']	['Hamid Reza Estili']
1	When I was a student in 1961 the rap on me was that I could be the John Singer Sargent of my generation which was meant in a derogatory way  that I was flashy  and which I fought against by imposing limits on myself as a portraitist	When I was a student in 1961 the rap on me was that |I| could be the *John Singer Sargent* of /my generation/ which was meant in a derogatory way  that I was flashy  and which I fought against by imposing limits on myself as a portraitist	['John Singer Sargent']	['my generation']	['I']
1	When I was growing up I followed Bill Hartack who was the Charles Barkley of jockeys	When I was growing up I followed |Bill Hartack| who was the *Charles Barkley* of /jockeys/	['Charles Barkley']	['jockeys']	['Bill Hartack']
1	When Miss Harding who has described herself as the Charles Barkley of skating told reporters If anybody wanted to beat Nancy it was me the wording sounded a little strange	When |Miss Harding| who has described herself as the *Charles Barkley* of /skating/ told reporters If anybody wanted to beat Nancy it was me the wording sounded a little strange	['Charles Barkley']	['skating']	['Miss Harding']
0	When Mr Adies company Screen Arts bought the Sanders for an undisclosed sum it had long been abandoned and was the property of the Federal Government which had seized it several years before from a retired detective convicted of misusing credit union funds		[]	[]	[]
1	When Mr Freud was young he was once called the Ingres of existentialism for his meticulous drawings of anxious figures	When Mr Freud was young |he| was once called the *Ingres* of /existentialism/ for his meticulous drawings of anxious figures	['Ingres']	['existentialism']	['he']
0	When Mr Nash stepped out of the room Mr Kuhn returned to tell Mr Tucker a stunning secret Unbeknownst to Mr Nash the Royal Swedish Academy intended to grant Mr Nash a Nobel for work he had done as the old mans student in 1949 work that turned out to have revolutionary implications for economics		[]	[]	[]
0	When Mr Rumsfeld stepped down last year oneof the mandates that had bolstered the Predator for so long also disappeared		[]	[]	[]
1	When Robert accuses her of being the Jerry Bruckheimer of cakes she responds that hes the Paul Thomas Anderson of cakes	When Robert accuses |her| of being the *Jerry Bruckheimer* of /cakes/ she responds that |he|s the *Paul Thomas Anderson* of /cakes/	['Jerry Bruckheimer', 'Paul Thomas Anderson']	['cakes', 'cakes']	['her', 'he']
0	When Tom Shepard who was then at CBS came to me and asked me to record all the Rachmaninoff for the 1973 anniversary year she says I went to Rudy and asked Do you think I can do it		[]	[]	[]
0	When a Dufy of 1905 is hung next to a Duncan Grant of around 1916 we see at once how close was the best of Bloomsbury painting to certain rich juicy procedures on the other side of the English Channel		[]	[]	[]
